Rent,BHK,Size,Bathroom,residence_floor,residence_max_floor,Tenant_bachelors,Tenant_family,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Point of Contact_Contact Builder,Point of Contact_Contact Owner
8000,1,400,1,1,4,1,1,1,0,0,1,0,0,0,1,0,0,0
14000,3,1100,2,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0
14900,1,450,1,1,5,1,1,1,0,0,1,0,0,0,0,0,0,1
15000,2,850,2,3,3,1,1,1,0,0,1,0,0,0,0,1,0,1
10000,3,600,1,3,4,1,1,1,0,0,1,0,0,0,1,0,0,0
40000,2,750,2,1,4,1,1,1,0,0,1,0,0,0,0,1,0,0
9000,1,500,1,1,4,1,0,1,0,0,1,0,0,0,1,0,0,0
7000,1,350,1,2,4,1,1,1,0,0,1,0,0,0,1,0,0,0
13500,2,623,1,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1
95000,3,2400,3,3,4,1,0,1,0,0,1,0,0,0,1,0,0,0
20000,1,75,1,2,4,1,1,1,0,0,1,0,0,0,0,1,0,0
7500,2,450,1,1,5,1,1,1,0,0,1,0,0,0,1,0,0,1
9000,2,445,2,4,4,1,1,1,0,0,1,0,0,0,0,1,0,1
80000,3,300,3,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0
50000,3,1670,3,3,4,1,1,0,1,0,1,0,0,0,1,0,0,1
13000,1,550,1,1,4,1,0,1,0,0,1,0,0,0,1,0,0,0
12000,1,350,1,4,4,1,0,1,0,0,1,0,0,0,1,0,0,0
16000,2,650,2,2,4,1,1,1,0,0,1,0,0,0,1,0,0,0
13000,2,70,1,1,3,1,1,0,1,0,1,0,0,0,1,0,0,1
29000,2,100,2,1,3,1,1,1,0,0,1,0,0,0,1,0,0,1
18000,3,800,1,2,3,1,1,0,1,0,1,0,0,0,0,1,0,1
8500,2,60,1,2,2,1,1,0,1,0,1,0,0,0,0,1,0,1
27000,3,2000,2,1,3,1,1,1,0,0,1,0,0,0,1,0,0,1
18000,2,600,2,1,4,1,1,1,0,0,1,0,0,0,0,1,0,1
11500,1,450,1,3,4,1,0,1,0,0,1,0,0,0,1,0,0,1
80000,2,2200,3,1,4,1,0,1,0,0,1,0,0,0,0,1,0,0
15500,2,600,2,1,4,1,0,1,0,0,1,0,0,0,0,1,0,1
55000,4,2000,3,2,4,1,1,1,0,0,1,0,0,0,1,0,0,0
20000,2,800,2,3,4,1,1,0,1,0,1,0,0,0,1,0,0,1
35000,3,170,2,4,4,1,1,1,0,0,1,0,0,0,0,1,0,0
38000,2,150,2,1,4,1,1,1,0,0,1,0,0,0,0,1,0,0
16000,2,650,2,3,4,1,1,1,0,0,1,0,0,0,0,1,0,1
50000,3,1250,3,2,4,1,1,1,0,0,1,0,0,0,1,0,0,0
9500,1,600,2,2,4,1,1,0,1,0,1,0,0,0,1,0,0,1
90000,4,2100,4,3,3,1,1,1,0,0,1,0,0,0,1,0,0,0
10000,1,450,1,3,4,1,0,0,1,0,1,0,0,0,0,1,0,1
25000,2,100,2,2,4,1,0,1,0,0,1,0,0,0,0,1,0,1
30000,1,650,1,3,4,1,1,0,1,0,1,0,0,0,0,0,0,1
12000,2,48,2,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
16500,2,550,2,4,4,1,1,1,0,0,1,0,0,0,1,0,0,1
4500,1,240,1,1,2,1,1,0,1,0,1,0,0,0,0,1,0,1
30000,2,700,2,3,3,1,0,1,0,0,1,0,0,0,1,0,0,1
12000,1,48,1,1,2,1,1,0,1,0,1,0,0,0,1,0,0,1
23000,2,100,2,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
70000,3,1901,3,9,11,1,1,0,1,0,1,0,0,0,1,0,0,1
5500,1,50,1,1,4,1,1,1,0,0,1,0,0,0,0,1,0,1
35000,3,1300,3,3,4,1,0,1,0,0,1,0,0,0,1,0,0,0
9000,2,145,2,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
22000,2,800,3,2,3,1,1,1,0,0,1,0,0,0,0,1,0,0
35000,3,1100,4,1,3,1,1,0,1,0,1,0,0,0,1,0,0,1
12000,1,450,1,2,2,1,1,0,1,0,1,0,0,0,1,0,0,1
6000,2,300,1,3,4,1,1,1,0,0,1,0,0,0,0,1,0,1
22000,2,1040,3,1,2,1,0,1,0,0,1,0,0,0,1,0,0,1
5000,1,25,1,2,5,1,1,1,0,0,1,0,0,0,0,1,0,1
20500,2,900,2,1,9,1,1,0,1,0,1,0,0,0,1,0,0,1
7500,2,1100,1,3,4,1,1,0,1,0,1,0,0,0,0,1,0,1
5500,2,380,2,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
25000,3,450,2,2,2,1,0,1,0,0,1,0,0,0,1,0,0,1
13000,1,550,1,3,4,1,0,1,0,0,1,0,0,0,1,0,0,0
5000,1,180,1,1,3,1,1,0,1,0,1,0,0,0,1,0,0,1
40000,3,1650,2,1,3,1,1,1,0,0,1,0,0,0,1,0,0,1
12500,1,250,1,1,5,1,1,0,1,0,1,0,0,0,0,0,0,1
6000,1,400,1,1,5,1,1,1,0,0,1,0,0,0,0,1,0,1
15500,2,900,2,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0
75000,3,1900,3,2,3,1,1,0,1,0,1,0,0,0,0,0,0,1
36000,3,892,2,2,4,1,1,1,0,0,1,0,0,0,0,1,0,1
13000,1,400,1,1,4,1,0,1,0,0,1,0,0,0,1,0,0,0
45000,3,100,2,1,2,1,0,1,0,0,1,0,0,0,0,1,0,1
2000,2,60,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
28000,2,80,2,1,5,1,1,0,1,0,1,0,0,0,1,0,0,1
9000,2,450,1,2,4,1,1,1,0,0,1,0,0,0,1,0,0,0
12000,1,520,1,3,4,1,1,1,0,0,1,0,0,0,1,0,0,1
13000,1,350,1,1,5,1,1,0,1,0,1,0,0,0,0,0,0,1
11000,2,600,2,2,3,1,0,1,0,0,1,0,0,0,1,0,0,1
35000,3,950,2,1,4,1,0,1,0,0,1,0,0,0,0,0,0,0
10000,2,450,1,1,4,1,1,1,0,0,1,0,0,0,1,0,0,0
20000,1,450,1,1,4,1,0,1,0,0,1,0,0,0,1,0,0,0
25000,2,850,2,2,4,1,0,1,0,0,1,0,0,0,1,0,0,0
8000,1,200,1,3,4,1,0,1,0,0,1,0,0,0,0,1,0,0
150000,4,3000,4,1,4,1,1,1,0,0,1,0,0,0,1,0,0,0
36000,3,1500,3,2,3,1,1,1,0,0,1,0,0,0,1,0,0,1
12000,2,700,2,1,4,1,1,0,1,0,1,0,0,0,0,1,0,1
8500,1,530,1,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
17000,3,800,2,2,4,1,0,1,0,0,1,0,0,0,0,1,0,0
7500,1,45,1,1,5,1,1,0,1,0,1,0,0,0,1,0,0,1
16000,1,900,1,3,4,1,1,0,1,0,1,0,0,0,0,0,0,1
9000,1,450,1,1,4,1,1,0,1,0,1,0,0,0,0,1,0,1
8000,2,650,1,1,4,1,1,0,1,0,1,0,0,0,0,1,0,1
45000,2,900,2,2,4,1,1,0,1,0,1,0,0,0,0,0,0,1
27000,2,900,2,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1
14000,2,120,2,1,4,1,1,0,1,0,1,0,0,0,1,0,0,1
14000,2,600,2,2,4,1,0,1,0,0,1,0,0,0,0,1,0,0
14000,2,615,2,2,4,1,1,1,0,0,1,0,0,0,0,1,0,1
7500,1,225,1,1,2,1,1,1,0,0,1,0,0,0,1,0,0,1
10000,1,800,1,1,4,1,0,1,0,0,1,0,0,0,0,1,0,1
7000,1,400,1,4,4,1,0,1,0,0,1,0,0,0,1,0,0,1
25000,1,800,2,4,5,1,1,0,1,0,1,0,0,0,0,0,0,1
9000,2,60,1,1,3,1,1,0,1,0,1,0,0,0,1,0,0,1
22000,3,1000,2,1,24,1,1,0,1,0,1,0,0,0,0,1,0,1
10000,3,75,1,4,5,1,1,0,1,0,1,0,0,0,0,1,0,1
11000,3,800,2,1,4,1,1,0,1,0,1,0,0,0,0,1,0,1
12500,1,200,1,3,3,1,1,0,1,0,1,0,0,0,0,0,0,1
15000,3,800,2,2,4,1,0,1,0,0,1,0,0,0,0,1,0,0
35000,2,80,2,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
35000,2,900,2,2,4,0,1,0,1,0,1,0,0,0,0,1,0,1
52000,2,1125,2,2,5,1,1,0,1,0,1,0,0,0,0,0,0,1
15000,3,900,2,3,4,1,1,0,1,0,1,0,0,0,0,1,0,1
32000,2,1100,2,3,3,1,0,1,0,0,1,0,0,0,0,1,0,0
11500,1,400,1,2,4,1,1,1,0,0,1,0,0,0,0,1,0,0
45000,3,713,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1
16000,2,700,1,4,4,1,0,1,0,0,1,0,0,0,0,1,0,0
20000,2,1000,2,2,3,1,1,1,0,0,1,0,0,0,1,0,0,1
7000,1,54,1,3,5,1,1,0,1,0,1,0,0,0,1,0,0,1
85000,3,200,3,3,3,1,0,1,0,0,1,0,0,0,0,1,0,0
15000,1,200,1,4,4,1,1,0,1,0,1,0,0,0,0,0,0,1
22000,2,800,2,3,3,1,1,0,1,0,1,0,0,0,0,0,0,1
32000,2,1000,2,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
20000,2,500,2,4,4,1,0,1,0,0,1,0,0,0,1,0,0,1
35000,1,300,1,3,5,1,1,0,1,0,1,0,0,0,1,0,0,1
35000,2,900,2,1,4,1,1,1,0,0,1,0,0,0,0,1,0,0
65000,3,240,3,1,4,1,1,1,0,0,1,0,0,0,0,1,0,0
15000,2,650,2,1,3,1,1,1,0,0,1,0,0,0,1,0,0,1
12000,3,950,2,3,5,1,0,1,0,0,1,0,0,0,1,0,0,1
8000,1,500,1,1,3,1,1,0,1,0,1,0,0,0,1,0,0,1
11000,1,500,1,2,5,1,1,0,1,0,1,0,0,0,1,0,0,1
12000,2,450,2,4,4,1,1,0,1,0,1,0,0,0,1,0,0,1
140000,4,2800,4,1,4,1,1,1,0,0,1,0,0,0,1,0,0,0
24000,2,150,1,1,2,1,1,0,1,0,1,0,0,0,1,0,0,1
20000,1,400,1,3,4,1,1,1,0,0,1,0,0,0,0,0,0,0
16000,3,100,2,3,4,1,1,0,1,0,1,0,0,0,0,0,0,1
15000,1,400,1,3,4,1,1,1,0,0,1,0,0,0,1,0,0,0
28500,2,900,2,1,4,1,1,1,0,0,1,0,0,0,1,0,0,0
30000,3,1350,3,1,7,0,1,0,1,0,1,0,0,0,1,0,0,1
16000,1,500,1,1,4,1,1,0,1,0,1,0,0,0,1,0,0,1
80000,3,1700,3,1,4,1,0,1,0,0,1,0,0,0,0,0,0,0
11000,1,400,1,2,4,1,1,1,0,0,1,0,0,0,0,1,0,0
21000,2,110,1,2,3,1,1,0,1,0,1,0,0,0,1,0,0,1
10500,3,1200,2,1,4,1,1,0,1,0,1,0,0,0,1,0,0,1
15000,2,50,2,2,4,1,1,1,0,0,1,0,0,0,1,0,0,1
16000,3,100,2,2,3,1,1,0,1,0,1,0,0,0,1,0,0,0
45000,2,1000,2,2,3,1,1,0,1,0,1,0,0,0,0,0,0,1
6000,1,63,1,4,4,1,1,0,1,0,1,0,0,0,0,0,0,1
40000,3,1800,2,1,3,1,1,0,1,0,1,0,0,0,1,0,0,1
36000,2,1440,2,2,3,1,0,1,0,0,1,0,0,0,1,0,0,0
12000,2,55,2,1,4,1,1,0,1,0,1,0,0,0,0,1,0,1
45000,3,1500,3,1,12,1,0,1,0,0,1,0,0,0,0,1,0,1
20000,2,400,1,3,3,1,1,0,1,0,1,0,0,0,0,1,0,1
10000,3,100,2,1,4,1,1,1,0,0,1,0,0,0,0,0,0,1
5000,2,500,1,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
8000,2,100,2,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
13000,2,455,1,1,4,1,1,0,1,0,1,0,0,0,0,1,0,1
15000,2,80,1,3,4,1,1,1,0,0,1,0,0,0,1,0,0,1
7500,2,450,1,1,2,1,1,0,1,0,1,0,0,0,0,1,0,1
6000,1,400,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
100000,4,300,4,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
12000,2,700,2,2,3,1,1,0,1,0,1,0,0,0,1,0,0,1
10000,2,600,2,4,5,1,1,0,1,0,1,0,0,0,1,0,0,1
10000,2,800,2,2,3,1,1,0,1,0,1,0,0,0,1,0,0,1
12000,2,950,2,2,3,1,1,0,1,0,1,0,0,0,0,1,0,1
15000,2,450,1,4,4,1,1,0,1,0,1,0,0,0,1,0,0,1
10000,1,450,1,1,3,1,1,1,0,0,1,0,0,0,0,1,0,1
12000,2,68,1,3,5,1,1,0,1,0,1,0,0,0,0,1,0,1
14500,2,850,2,2,4,1,1,1,0,0,1,0,0,0,0,1,0,0
18500,2,1000,2,3,4,1,1,0,1,0,1,0,0,0,1,0,0,1
24000,1,600,1,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0
11000,2,65,1,1,4,1,1,0,1,0,1,0,0,0,0,1,0,1
52000,3,1700,3,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
70000,3,1800,3,1,4,1,1,1,0,0,1,0,0,0,1,0,0,0
12000,2,1000,1,3,4,1,1,0,1,0,1,0,0,0,1,0,0,1
22000,2,900,2,2,4,1,0,1,0,0,1,0,0,0,1,0,0,0
200000,4,2300,4,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1
20000,2,75,2,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
45000,3,200,3,1,4,1,0,1,0,0,1,0,0,0,1,0,0,0
8000,1,200,1,2,4,1,0,1,0,0,1,0,0,0,0,1,0,0
8000,1,200,1,2,4,1,0,1,0,0,1,0,0,0,0,1,0,0
9500,2,450,1,3,4,1,1,1,0,0,1,0,0,0,1,0,0,0
25000,2,750,2,1,4,1,0,1,0,0,1,0,0,0,0,0,0,0
12000,2,400,1,1,4,1,0,1,0,0,1,0,0,0,0,1,0,0
24000,2,84,2,1,4,1,0,1,0,0,1,0,0,0,1,0,0,0
27000,2,90,2,2,3,1,1,0,1,0,1,0,0,0,0,1,0,1
18000,2,90,2,2,4,1,1,0,1,0,1,0,0,0,1,0,0,1
17000,2,500,2,1,3,1,1,0,1,0,1,0,0,0,1,0,0,1
15000,2,75,2,4,5,1,1,0,1,0,1,0,0,0,0,1,0,1
13000,1,512,1,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0
70000,3,1500,3,1,3,1,0,1,0,0,1,0,0,0,1,0,0,0
14000,1,446,1,2,4,1,1,0,1,0,1,0,0,0,0,1,0,1
32000,3,1100,2,4,5,1,1,0,1,0,1,0,0,0,1,0,0,1
4000,1,125,1,1,2,1,1,0,1,0,1,0,0,0,0,1,0,1
100000,3,1800,3,3,5,1,1,0,1,0,1,0,0,0,0,0,0,1
20000,3,1300,2,1,4,1,1,0,1,0,1,0,0,0,0,1,0,0
30000,3,2000,2,7,10,0,1,0,1,0,1,0,0,0,1,0,0,1
150000,2,1200,2,2,3,1,0,1,0,0,1,0,0,0,0,0,0,1
19500,3,125,2,1,4,1,0,0,1,0,1,0,0,0,0,1,0,1
18000,2,730,2,2,3,1,1,1,0,0,1,0,0,0,0,1,0,0
25000,2,160,2,3,3,1,1,1,0,0,1,0,0,0,1,0,0,1
18000,2,1000,2,1,2,1,1,0,1,0,1,0,0,0,0,1,0,1
10000,1,450,1,1,5,1,1,0,1,0,1,0,0,0,0,0,0,1
12000,2,75,2,2,4,1,1,0,1,0,1,0,0,0,0,0,0,1
25000,3,2000,3,1,3,1,0,0,1,0,1,0,0,0,1,0,0,0
40000,4,2400,3,4,4,1,0,0,1,0,1,0,0,0,0,1,0,0
30000,2,1800,2,1,2,1,0,0,1,0,1,0,0,0,1,0,0,0
29000,3,1800,3,1,3,0,1,0,1,0,1,0,0,0,0,1,0,0
35000,3,2200,3,2,4,1,1,0,1,0,1,0,0,0,0,1,0,0
21000,3,2200,2,1,2,1,1,1,0,0,1,0,0,0,1,0,0,0
31000,3,900,2,3,4,1,1,1,0,0,1,0,0,0,1,0,0,0
8000,2,75,1,2,4,1,1,0,1,0,1,0,0,0,0,1,0,1
15500,2,75,2,2,4,1,1,0,1,0,1,0,0,0,1,0,0,1
32000,3,1800,3,3,4,1,1,1,0,0,1,0,0,0,1,0,0,0
30000,3,160,3,2,4,1,1,1,0,0,1,0,0,0,1,0,0,0
42000,4,2700,4,2,4,1,0,1,0,0,1,0,0,0,1,0,0,0
20500,3,1050,2,3,4,1,1,1,0,0,1,0,0,0,0,0,0,0
60000,3,1800,3,2,3,1,1,0,1,0,1,0,0,0,0,0,0,1
95000,2,2700,2,1,3,1,1,0,1,0,1,0,0,0,0,0,0,0
16000,1,499,1,2,3,0,1,1,0,0,1,0,0,0,1,0,0,1
8500,1,450,1,3,4,1,0,1,0,0,1,0,0,0,0,1,0,0
14000,1,60,1,3,4,1,1,0,1,0,1,0,0,0,0,1,0,1
140000,3,2200,3,1,3,1,1,0,1,0,1,0,0,0,0,1,0,0
8000,2,130,1,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
12500,3,650,1,3,4,1,1,0,1,0,1,0,0,0,1,0,0,1
14000,2,100,1,3,4,1,1,0,1,0,1,0,0,0,0,1,0,1
6000,2,45,1,2,3,1,1,0,1,0,1,0,0,0,0,1,0,1
10000,2,600,2,2,3,1,1,0,1,0,1,0,0,0,0,1,0,1
15000,3,800,1,1,4,1,1,0,1,0,1,0,0,0,0,1,0,1
8000,3,1500,3,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1
10000,1,30,1,1,5,1,1,0,1,0,1,0,0,0,0,0,0,1
8500,1,55,1,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
25000,2,900,2,1,3,1,1,1,0,0,1,0,0,0,1,0,0,1
13000,2,1000,1,1,2,1,1,1,0,0,1,0,0,0,0,1,0,1
6000,1,360,1,1,2,1,1,0,1,0,1,0,0,0,1,0,0,1
7000,1,450,1,1,4,1,1,0,1,0,1,0,0,0,0,0,0,1
22000,2,900,2,4,5,1,1,0,1,0,1,0,0,0,1,0,0,1
40000,2,1100,2,2,4,1,1,0,1,0,1,0,0,0,0,0,0,1
22000,2,700,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,1
4500,1,400,1,1,2,1,1,0,1,0,1,0,0,0,0,1,0,1
15000,3,950,2,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
130000,3,3000,4,1,5,1,1,0,1,0,1,0,0,0,1,0,0,0
23000,2,950,2,3,3,1,1,1,0,0,1,0,0,0,0,1,0,0
45000,3,1100,3,1,4,1,1,0,1,0,1,0,0,0,1,0,0,0
15000,1,497,1,3,4,1,1,1,0,0,1,0,0,0,0,1,0,0
13000,3,100,2,3,4,1,1,0,1,0,1,0,0,0,1,0,0,1
10000,2,70,2,1,4,1,1,0,1,0,1,0,0,0,1,0,0,1
10000,2,55,2,2,4,1,1,0,1,0,1,0,0,0,0,1,0,1
6500,1,300,1,4,5,1,1,0,1,0,1,0,0,0,0,1,0,1
7000,1,400,1,2,4,1,0,1,0,0,1,0,0,0,0,1,0,1
7000,2,500,2,2,4,1,1,0,1,0,1,0,0,0,1,0,0,1
17401,4,650,2,4,4,1,1,0,1,0,1,0,0,0,0,0,0,1
5500,1,630,1,1,2,1,1,0,1,0,1,0,0,0,0,0,0,1
20000,1,450,1,1,3,0,1,0,1,0,1,0,0,0,0,1,0,1
7000,2,500,1,1,2,1,1,0,1,0,1,0,0,0,1,0,0,1
190000,5,200,5,2,2,1,0,1,0,0,1,0,0,0,0,1,0,0
13000,2,95,1,1,4,1,1,0,1,0,1,0,0,0,1,0,0,1
60000,4,272,3,1,4,1,0,1,0,0,1,0,0,0,0,0,0,0
17000,2,800,2,2,4,1,1,1,0,0,1,0,0,0,0,1,0,0
16000,2,50,2,2,4,1,1,0,1,0,1,0,0,0,0,1,0,1
9500,1,400,1,2,4,1,1,0,1,0,1,0,0,0,0,0,0,1
5000,1,450,1,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
27000,3,1800,3,2,4,1,1,1,0,0,1,0,0,0,1,0,0,0
29000,3,1800,3,2,4,1,1,1,0,0,1,0,0,0,1,0,0,0
29000,3,2000,3,1,4,1,1,1,0,0,1,0,0,0,1,0,0,0
37000,4,2700,4,2,3,1,1,1,0,0,1,0,0,0,1,0,0,0
36000,4,2700,3,2,3,1,1,1,0,0,1,0,0,0,1,0,0,0
35000,3,1800,3,4,4,1,0,1,0,0,1,0,0,0,1,0,0,0
42000,4,2700,4,2,4,1,0,1,0,0,1,0,0,0,1,0,0,0
37000,3,1800,3,1,4,1,1,1,0,0,1,0,0,0,1,0,0,0
30000,3,1800,3,2,3,1,1,1,0,0,1,0,0,0,1,0,0,0
20000,3,1200,2,2,3,1,1,0,1,0,1,0,0,0,1,0,0,1
8500,1,600,1,1,4,1,0,1,0,0,1,0,0,0,1,0,0,1
11000,1,350,1,2,5,1,1,0,1,0,1,0,0,0,0,0,0,1
14000,2,100,2,2,4,1,1,0,1,0,1,0,0,0,1,0,0,1
55000,3,1800,3,1,3,1,1,1,0,0,1,0,0,0,0,1,0,0
25000,2,900,2,3,4,1,0,1,0,0,1,0,0,0,1,0,0,0
20500,3,1150,2,3,4,1,1,1,0,0,1,0,0,0,0,1,0,0
28000,4,1400,2,2,4,1,1,1,0,0,1,0,0,0,1,0,0,0
5000,1,500,1,1,4,1,1,0,1,0,1,0,0,0,1,0,0,1
35000,4,300,3,2,4,1,1,1,0,0,1,0,0,0,1,0,0,0
30000,3,1800,3,2,4,1,1,1,0,0,1,0,0,0,1,0,0,0
10000,1,500,1,3,4,1,1,1,0,0,1,0,0,0,0,1,0,0
11000,1,500,1,1,4,1,1,0,1,0,1,0,0,0,0,1,0,1
17000,2,80,2,1,4,1,1,0,1,0,1,0,0,0,1,0,0,1
35000,2,1000,2,2,4,1,0,0,1,0,1,0,0,0,1,0,0,0
30000,3,1600,2,6,10,1,1,0,1,0,1,0,0,0,0,1,0,1
30000,4,1800,4,6,8,1,1,0,1,0,1,0,0,0,1,0,0,1
13000,2,400,2,1,4,1,1,1,0,0,1,0,0,0,1,0,0,0
13000,2,900,2,1,3,1,1,0,1,0,1,0,0,0,1,0,0,1
11000,1,480,1,4,5,1,1,1,0,0,1,0,0,0,0,1,0,0
13000,1,180,1,2,2,1,0,1,0,0,1,0,0,0,0,1,0,1
33000,2,1000,2,1,3,1,0,1,0,0,1,0,0,0,0,1,0,0
25000,3,1120,2,2,3,1,1,0,1,0,1,0,0,0,0,1,0,1
70000,3,1800,3,2,4,1,0,1,0,0,1,0,0,0,1,0,0,0
30000,3,1200,2,1,3,1,1,1,0,0,1,0,0,0,1,0,0,1
9000,1,550,1,1,4,1,1,0,1,0,1,0,0,0,1,0,0,0
14500,2,1400,1,3,4,1,0,0,1,0,1,0,0,0,0,1,0,1
50000,3,1600,2,2,4,1,0,1,0,0,1,0,0,0,1,0,0,0
20000,1,650,1,1,4,1,1,1,0,0,1,0,0,0,1,0,0,0
15000,4,120,4,1,2,1,1,0,1,0,1,0,0,0,0,0,0,1
7500,2,450,1,1,3,1,1,1,0,0,1,0,0,0,0,1,0,1
13500,1,520,1,1,4,1,1,0,1,0,1,0,0,0,0,0,0,1
14000,1,850,1,2,4,1,0,0,1,0,1,0,0,0,1,0,0,1
18000,2,850,2,1,4,1,0,1,0,0,1,0,0,0,1,0,0,0
14000,2,585,1,2,4,1,1,1,0,0,1,0,0,0,1,0,0,1
65000,3,1600,2,1,4,1,1,1,0,0,1,0,0,0,0,0,0,0
22000,2,950,2,2,5,1,1,0,1,0,1,0,0,0,0,1,0,1
4000,1,120,1,1,2,1,1,0,1,0,1,0,0,0,0,1,0,1
10000,2,500,1,3,3,1,1,0,1,0,1,0,0,0,1,0,0,1
7500,1,200,1,2,4,1,0,1,0,0,1,0,0,0,0,1,0,0
17000,1,550,1,2,4,1,1,0,1,0,1,0,0,0,1,0,0,1
18000,1,650,1,2,4,1,1,1,0,0,1,0,0,0,1,0,0,0
70000,4,2800,4,6,10,1,0,1,0,0,1,0,0,0,0,1,0,0
10000,1,50,1,3,4,1,1,0,1,0,1,0,0,0,0,0,0,1
15000,2,550,1,4,4,1,1,1,0,0,1,0,0,0,0,1,0,1
16500,2,90,2,4,5,1,1,0,1,0,1,0,0,0,1,0,0,1
100000,3,2925,3,1,4,1,1,0,1,0,1,0,0,0,1,0,0,0
7500,1,150,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1
6000,2,450,1,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
18000,2,750,2,4,4,1,0,1,0,0,1,0,0,0,0,1,0,1
18000,2,975,1,1,3,1,1,0,1,0,1,0,0,0,1,0,0,1
8000,3,106,1,1,4,1,1,0,1,0,1,0,0,0,1,0,0,1
14000,2,750,2,4,6,1,1,0,1,0,1,0,0,0,0,0,0,1
11000,2,80,2,2,4,1,1,0,1,0,1,0,0,0,1,0,0,1
25000,3,96,2,2,5,1,1,0,1,0,1,0,0,0,0,1,0,1
9000,1,500,1,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
47000,3,1550,2,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0
20000,2,1000,2,3,3,1,1,0,1,0,1,0,0,0,1,0,0,1
6000,1,400,1,2,4,1,1,0,1,0,1,0,0,0,0,1,0,1
5000,1,450,1,1,4,1,1,0,1,0,1,0,0,0,0,1,0,1
20000,2,1000,1,3,4,0,1,0,1,0,1,0,0,0,1,0,0,1
10000,1,450,1,2,4,1,1,0,1,0,1,0,0,0,0,1,0,1
15000,3,100,2,3,4,1,1,0,1,0,1,0,0,0,1,0,0,1
13500,2,550,2,2,4,1,1,1,0,0,1,0,0,0,1,0,0,0
5500,1,400,1,2,3,1,1,0,1,0,1,0,0,0,1,0,0,1
14000,1,60,1,1,5,1,1,0,1,0,1,0,0,0,0,0,0,1
18000,4,900,2,3,5,1,1,0,1,0,1,0,0,0,0,1,0,1
20000,1,700,1,1,5,1,1,0,1,0,1,0,0,0,1,0,0,1
9300,2,500,1,2,4,1,1,0,1,0,1,0,0,0,0,1,0,1
80000,3,2000,3,2,4,1,0,1,0,0,1,0,0,0,0,0,0,0
7500,2,400,1,2,3,1,0,1,0,0,1,0,0,0,1,0,0,1
30000,3,1500,2,1,4,1,0,1,0,0,1,0,0,0,0,1,0,0
13000,2,70,1,2,4,1,1,0,1,0,1,0,0,0,0,1,0,1
8500,2,60,2,2,4,1,1,0,1,0,1,0,0,0,0,1,0,1
44300,3,200,3,1,4,1,0,1,0,0,1,0,0,0,1,0,0,0
45000,2,1650,2,2,4,1,0,1,0,0,1,0,0,0,0,0,0,0
30000,2,1150,2,3,3,1,0,1,0,0,1,0,0,0,0,1,0,0
40000,2,1800,2,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0
530000,4,4000,5,3,4,1,1,1,0,0,1,0,0,0,1,0,0,0
12000,2,900,1,1,2,1,1,0,1,0,1,0,0,0,0,1,0,1
13500,2,700,1,1,2,1,1,0,1,0,1,0,0,0,0,1,0,1
30000,2,900,2,2,4,1,1,0,1,0,1,0,0,0,0,1,0,1
9500,1,400,1,2,2,1,1,0,1,0,1,0,0,0,1,0,0,1
200000,4,2700,4,1,3,1,0,1,0,0,1,0,0,0,0,1,0,0
30000,3,2000,3,1,2,1,1,0,1,0,1,0,0,0,0,1,0,1
9000,2,450,1,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1
13000,2,400,1,2,4,1,0,1,0,0,1,0,0,0,0,1,0,0
